timestamp,range_0,range_4,range_8,range_12,range_16,range_20,range_24,range_28,range_32,range_36,range_40,range_44,range_48,range_52,range_56,range_60,range_64,range_68,range_72,range_76,range_80,range_84,range_88,range_92,range_96,range_100,range_104,range_108,range_112,range_116,range_120,range_124,range_128,range_132,range_136,range_140,range_144,range_148,range_152,range_156,range_160,range_164,range_168,range_172,range_176,range_180,range_184,range_188,range_192,range_196,range_200,range_204,range_208,range_212,range_216,range_220,range_224,range_228,range_232,range_236,range_240,range_244,range_248,range_252,range_256,range_260,range_264,range_268,range_272,range_276,range_280,range_284,range_288,range_292,range_296,range_300,range_304,range_308,range_312,range_316,range_320,range_324,range_328,range_332,range_336,range_340,range_344,range_348,range_352,range_356,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
48.280,0.975392,0.919170,0.625603,0.462948,0.383395,0.312935,0.273655,0.233415,0.211158,0.188089,0.175912,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.123036,0.125087,0.125464,0.123124,0.128775,0.122069,0.131292,0.134897,0.143930,0.152035,0.156165,0.169598,0.179475,0.197623,0.221452,0.252026,0.281027,0.344010,0.418678,0.527635,0.536982,0.529884,0.530062,0.533332,0.535703,0.531674,0.542195,0.569914,0.572879,0.599026,0.615757,0.646189,0.676650,0.721360,0.800462,0.841073,0.916660,1.033089,1.161883,1.354004,1.457034,1.429877,1.405406,1.388018,1.373536,1.380800,1.388314,1.400348,1.414486,1.444445,1.469188,1.519735,1.573863,1.643995,1.612690,1.476980,1.360241,1.284522,1.210641,1.158043,1.110611,1.068649,1.048003,1.022943,0.990912,0.983822,0.973079,0.971342,-0.068389,-0.369748,-2.844296,0.150000,0.000000,-0.251224,-0.627950,3.098820
48.300,0.980847,0.913395,0.592281,0.466519,0.371640,0.320580,0.259816,0.240197,0.211802,0.186200,0.174086,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.120312,0.120821,inf,0.122182,0.124343,0.132287,0.128417,0.133444,0.141513,0.146231,0.145591,0.160702,0.172309,0.185354,0.201947,0.223160,0.251336,0.282389,0.341314,0.416102,0.539366,0.532001,0.522697,0.525350,0.532445,0.529884,0.538701,0.543258,0.555432,0.568056,0.582176,0.618534,0.644256,0.673400,0.715683,0.774008,0.833622,0.917335,1.021580,1.120552,1.346254,1.455150,1.438410,1.408385,1.386180,1.379488,1.378326,1.379372,1.396803,1.415438,1.447779,1.475745,1.521601,1.579796,1.645687,1.613598,1.470091,1.364154,1.292469,1.218506,1.163088,1.113073,1.073002,1.048133,1.022242,1.005512,0.985118,0.971916,0.972901,-0.071361,-0.370659,-2.844296,0.150000,0.000000,-0.254221,-0.627822,3.098820
48.320,0.977032,0.908918,0.625796,0.463143,0.374913,0.313686,0.272668,0.232298,0.210074,0.179309,0.190124,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.123798,inf,0.122221,inf,0.129236,0.131404,0.127234,0.128089,0.140503,0.149111,0.146293,0.153503,0.173692,0.179713,0.186330,0.220876,0.252410,0.287729,0.337797,0.424576,0.535947,0.525455,0.526191,0.526509,0.522617,0.523833,0.524382,0.536330,0.554681,0.569159,0.588627,0.607071,0.637334,0.663408,0.726558,0.759425,0.830363,0.909587,1.021197,1.118322,1.351783,1.454927,1.422848,1.406259,1.384865,1.382716,1.374273,1.385852,1.387253,1.420067,1.446793,1.473801,1.515962,1.578152,1.648262,1.615272,1.483102,1.369540,1.290615,1.206436,1.164156,1.117542,1.080271,1.047508,1.018763,1.004660,0.984647,0.981434,0.980060,-0.074136,-0.371509,-2.844296,0.150000,0.000000,-0.257219,-0.627694,3.098821
48.340,0.982331,0.913233,0.596019,0.461487,0.378400,0.325029,0.268940,0.244845,0.204857,0.178574,0.183669,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.121430,0.124515,0.129621,0.126289,0.127407,0.128668,0.134258,0.136324,0.137865,0.145555,0.159107,0.164365,0.184643,0.180921,0.205943,0.221262,0.251019,0.284533,0.346820,0.416177,0.531027,0.526230,0.517576,0.523053,0.522246,0.523551,0.535058,0.546366,0.554172,0.565974,0.584464,0.615531,0.632305,0.658992,0.715809,0.764717,0.828987,0.909525,1.009611,1.109564,1.330345,1.458858,1.423116,1.407393,1.387032,1.380348,1.381508,1.392073,1.400391,1.417976,1.443532,1.480676,1.523530,1.575946,1.644697,1.604162,1.482435,1.385821,1.297365,1.229595,1.167882,1.119099,1.081186,1.059385,1.028142,1.002753,0.991289,0.978548,0.982560,-0.077108,-0.372419,-2.844296,0.150000,0.000000,-0.260216,-0.627565,3.098821
48.360,0.977103,0.905528,0.639851,0.469728,0.369335,0.324258,0.276877,0.227237,0.206998,0.195464,0.177305,inf,inf,inf,inf,inf,inf,inf,inf,0.125145,inf,inf,inf,inf,0.120020,0.130630,0.121302,0.129934,0.133094,0.144948,0.137026,0.163423,0.168335,0.172206,0.188704,0.200873,0.222081,0.245798,0.284839,0.338481,0.414486,0.530365,0.521375,0.516320,0.514639,0.510665,0.519100,0.529613,0.535708,0.542879,0.560959,0.585525,0.593141,0.630763,0.670415,0.705164,0.769264,0.821586,0.920952,1.005592,1.139727,1.325885,1.456102,1.431406,1.406013,1.383839,1.377156,1.374153,1.382002,1.393862,1.421600,1.436067,1.476438,1.520017,1.582737,1.635566,1.609220,1.491273,1.376696,1.307162,1.228391,1.172174,1.117598,1.083177,1.053859,1.028909,1.007993,0.992504,0.983310,0.979857,-0.079882,-0.373269,-2.844296,0.150000,0.000000,-0.263213,-0.627437,3.098821
48.380,0.989217,0.916856,0.624216,0.459142,0.369828,0.330887,0.266786,0.244849,0.207020,0.195164,0.181217,inf,inf,inf,inf,inf,inf,inf,inf,0.128210,0.123267,0.122328,inf,inf,0.121951,0.121877,0.127141,0.127828,0.141560,0.140788,0.147381,0.170386,0.151149,0.176838,0.173868,0.191158,0.227551,0.259524,0.286098,0.342107,0.416742,0.526552,0.522996,0.518663,0.508645,0.516774,0.521070,0.513491,0.535203,0.539173,0.563970,0.575829,0.605117,0.622826,0.663940,0.705672,0.757091,0.823171,0.887074,0.997800,1.094414,1.349530,1.463106,1.438723,1.408818,1.389365,1.380476,1.373447,1.381288,1.395533,1.411920,1.441725,1.474056,1.528200,1.577558,1.645913,1.620721,1.490251,1.384694,1.298331,1.224160,1.180993,1.137195,1.087686,1.060366,1.033577,1.010151,1.000194,0.991969,0.980192,-0.082754,-0.374151,-2.843001,0.150000,0.000000,-0.266211,-0.627309,3.098821
48.400,0.989548,0.914280,0.632050,0.465611,0.374089,0.312595,0.266203,0.244254,0.213963,0.198065,0.175747,inf,inf,inf,inf,inf,inf,inf,0.127409,inf,0.121979,0.125172,inf,0.125551,0.122039,0.121959,0.128188,0.127514,0.132145,0.125287,0.141187,0.147130,0.158533,0.172500,0.178518,0.196297,0.222542,0.255285,0.286635,0.335484,0.412366,0.520531,0.516726,0.508822,0.508805,0.511175,0.514004,0.515729,0.524397,0.540475,0.556070,0.570446,0.600784,0.629264,0.666525,0.695174,0.770563,0.816168,0.887845,0.990943,1.087851,1.352821,1.454142,1.429543,1.399183,1.387820,1.383928,1.375633,1.387231,1.395361,1.412402,1.442248,1.472981,1.518503,1.561762,1.639115,1.639322,1.504712,1.390110,1.306286,1.233510,1.179196,1.135875,1.091198,1.056549,1.015820,1.010655,1.000212,0.987845,0.986009,-0.085627,-0.375033,-2.844296,0.150000,0.000000,-0.269208,-0.627181,3.098821
48.420,0.990053,0.918513,0.607225,0.468315,0.377710,0.318065,0.264661,0.234077,0.214291,0.185779,0.174371,inf,inf,inf,inf,inf,inf,inf,0.127222,0.125225,0.127000,inf,inf,0.124010,0.123444,0.125819,0.136974,0.135707,0.139488,0.143609,0.140121,0.147493,0.158332,0.170583,0.186840,0.206639,0.220577,0.245812,0.287529,0.337090,0.417139,0.521085,0.513374,0.514695,0.508983,0.505948,0.515252,0.531553,0.523452,0.539222,0.557376,0.566412,0.589745,0.622131,0.648447,0.690171,0.747095,0.799524,0.891017,0.975687,1.125627,1.303672,1.452358,1.428570,1.405677,1.392581,1.377019,1.374220,1.385436,1.396505,1.415999,1.450766,1.481386,1.525563,1.579794,1.638040,1.644491,1.508750,1.400712,1.317273,1.244453,1.180698,1.126529,1.096012,1.061046,1.038890,1.016915,1.002714,1.000042,0.992528,-0.088500,-0.375915,-2.843001,0.150000,0.000000,-0.272205,-0.627052,3.098821
48.440,0.995420,0.921513,0.640201,0.463315,0.377673,0.315524,0.264163,0.243246,0.215997,0.188038,0.177377,inf,inf,inf,inf,inf,inf,inf,0.122777,0.123342,0.125853,0.121199,0.122753,inf,0.123667,0.128146,0.126797,0.132138,0.131480,0.135646,0.153574,0.149992,0.153661,0.164047,0.188569,0.219845,0.221444,0.252997,0.292631,0.336154,0.427540,0.516795,0.511330,0.503151,0.503206,0.504949,0.516542,0.516405,0.514877,0.535848,0.549568,0.562261,0.595599,0.619636,0.644106,0.688938,0.738288,0.792617,0.884681,0.990161,1.117934,1.332620,1.458581,1.424110,1.403166,1.391884,1.378772,1.379387,1.378520,1.395616,1.417400,1.440321,1.477535,1.517658,1.571538,1.651189,1.645370,1.509984,1.395823,1.324374,1.264150,1.184770,1.137359,1.103012,1.062931,1.036389,1.019229,1.006958,0.994517,0.992747,-0.091372,-0.376798,-2.844296,0.150000,0.000000,-0.275203,-0.626924,3.098821
48.460,1.014156,0.918404,0.597421,0.470593,0.375601,0.312785,0.265999,0.240776,0.212004,0.184116,0.177201,inf,inf,inf,inf,inf,inf,inf,0.129138,inf,0.123285,0.120350,0.126599,inf,inf,0.129871,0.126855,0.128200,0.127151,0.134071,0.149190,0.151046,0.163618,0.175367,0.179930,0.208577,0.220951,0.256179,0.289934,0.327500,0.432693,0.517864,0.509059,0.505329,0.499214,0.517677,0.510592,0.514417,0.518551,0.531275,0.545495,0.560461,0.586059,0.616371,0.640401,0.684306,0.754608,0.782212,0.886246,0.969548,1.077727,1.288066,1.455458,1.429956,1.392052,1.389055,1.378333,1.382973,1.378846,1.387679,1.418858,1.440106,1.472841,1.513042,1.570327,1.646460,1.657659,1.507846,1.399330,1.317288,1.255242,1.187723,1.146499,1.103307,1.057108,1.044185,1.026477,1.010759,1.002398,0.994396,-0.094245,-0.377680,-2.843001,0.150000,0.000000,-0.278200,-0.626796,3.098821
48.480,1.002859,0.920320,0.645058,0.475126,0.383376,0.313653,0.278564,0.231326,0.203351,0.195953,0.177523,inf,inf,inf,inf,inf,inf,0.130859,inf,0.130010,inf,inf,inf,0.121151,0.130213,inf,0.134106,0.129939,0.130673,0.142841,0.147974,0.151251,0.161112,0.158833,0.184982,0.200754,0.225609,0.245502,0.285125,0.334652,0.414959,0.518794,0.507683,0.503323,0.503548,0.500745,0.502167,0.512120,0.519515,0.534214,0.534880,0.565304,0.574801,0.603832,0.644404,0.680507,0.740934,0.800017,0.858136,0.968992,1.070119,1.276718,1.459571,1.418630,1.409679,1.383842,1.374570,1.374002,1.382720,1.402182,1.408765,1.447092,1.474308,1.516281,1.578868,1.644676,1.662404,1.526216,1.402691,1.328353,1.250853,1.195723,1.135723,1.102240,1.067162,1.046235,1.033664,1.015226,1.006726,1.005082,-0.097117,-0.378562,-2.844296,0.150000,0.000000,-0.281197,-0.626668,3.098821
48.500,1.009060,0.917059,0.636822,0.464829,0.373403,0.311894,0.261174,0.243245,0.208610,0.206094,0.173419,inf,inf,inf,inf,inf,inf,0.128200,0.128200,0.124513,0.125868,0.120183,0.124864,0.121184,0.126390,0.122605,0.126531,0.131834,0.131601,0.130853,0.147569,0.160262,0.154284,0.168259,0.188575,0.216161,0.226602,0.260047,0.282607,0.324827,0.432387,0.511253,0.502207,0.501905,0.500570,0.500568,0.501402,0.503075,0.521084,0.521685,0.532560,0.548352,0.581982,0.601376,0.649998,0.672170,0.723568,0.773968,0.864479,0.960221,1.061198,1.272709,1.456638,1.428486,1.403552,1.391123,1.377653,1.379804,1.381575,1.397558,1.411067,1.439249,1.475927,1.516927,1.566586,1.643967,1.638914,1.523776,1.416167,1.333494,1.270488,1.200030,1.150512,1.103293,1.060146,1.053453,1.032149,1.016047,1.011325,1.008098,-0.099990,-0.379444,-2.843001,0.150000,0.000000,-0.284194,-0.626539,3.098821
48.520,1.001243,0.908787,0.641657,0.471067,0.379325,0.313808,0.278135,0.245928,0.206478,0.186962,0.188200,inf,inf,inf,inf,inf,inf,0.120370,0.124331,0.127698,0.123042,0.122883,inf,0.125695,0.122727,0.128752,0.128158,0.128449,0.134323,0.146556,0.145982,0.156122,0.159123,0.176844,0.175815,0.204374,0.217322,0.260303,0.279586,0.343053,0.432823,0.500506,0.502327,0.494299,0.490851,0.486740,0.491748,0.502904,0.508216,0.523015,0.535761,0.557578,0.579967,0.599205,0.630907,0.682672,0.721771,0.787007,0.855529,0.958729,1.046935,1.266254,1.448536,1.424499,1.406474,1.387619,1.379231,1.375144,1.385828,1.393634,1.416949,1.440607,1.472269,1.519365,1.581272,1.642371,1.639469,1.531940,1.414048,1.326743,1.262849,1.194011,1.158148,1.103296,1.081303,1.050184,1.027712,1.022238,1.009411,1.004375,-0.102863,-0.380326,-2.844296,0.150000,0.000000,-0.287192,-0.626411,3.098821
48.540,1.004334,0.932606,0.641041,0.475905,0.372086,0.312296,0.267152,0.248370,0.213731,0.191896,0.179463,inf,inf,inf,inf,inf,0.139888,0.127808,0.132773,inf,0.125913,0.127456,0.120026,0.120587,inf,0.120317,0.128714,0.126315,0.138393,0.132606,0.153001,0.159099,0.165413,0.172889,0.185898,0.202996,0.232869,0.254061,0.294373,0.334699,0.427620,0.503287,0.494461,0.492316,0.493198,0.484210,0.511060,0.496099,0.509492,0.513723,0.530669,0.544404,0.578658,0.598283,0.627675,0.668762,0.722847,0.767180,0.855747,0.964068,1.042879,1.257709,1.455704,1.432777,1.398688,1.390651,1.383551,1.375375,1.380463,1.382905,1.408917,1.441152,1.469863,1.523153,1.567752,1.648788,1.647142,1.527003,1.428897,1.340254,1.262060,1.213039,1.157048,1.119777,1.075741,1.066942,1.036451,1.020442,1.013442,1.012719,-0.105637,-0.381176,-2.844296,0.150000,0.000000,-0.290189,-0.626283,3.098821
48.560,1.003186,0.902518,0.647323,0.476784,0.376946,0.325414,0.268888,0.236443,0.213499,0.180746,0.174263,inf,inf,inf,inf,inf,0.142837,0.123703,0.127825,0.131241,inf,0.122917,0.121957,0.128373,0.123948,0.134320,0.124071,0.125292,0.132829,0.138925,0.148866,0.155504,0.156556,0.171090,0.181024,0.211716,0.225687,0.258784,0.289485,0.340080,0.420641,0.498550,0.496101,0.487134,0.486544,0.477058,0.486250,0.492152,0.508992,0.514478,0.526154,0.545129,0.564686,0.598474,0.616748,0.660163,0.703603,0.776836,0.843988,0.942254,1.077703,1.252984,1.455535,1.427562,1.409496,1.381054,1.379616,1.377049,1.388911,1.394334,1.421994,1.435984,1.469048,1.516923,1.573780,1.644645,1.652000,1.536880,1.430567,1.339300,1.277276,1.209056,1.161644,1.118198,1.084026,1.062670,1.037865,1.028155,1.014611,1.011686,-0.108609,-0.382087,-2.844296,0.150000,0.000000,-0.293186,-0.626155,3.098821
48.580,1.013728,0.919383,0.612213,0.466701,0.383219,0.312534,0.272355,0.237583,0.213420,0.195001,0.179845,inf,inf,inf,inf,inf,0.137224,0.132732,0.126099,0.121361,0.125172,0.121012,inf,0.122361,0.123191,inf,0.131546,0.130407,0.135235,0.134686,0.144670,0.142463,0.159006,0.170575,0.191274,0.207276,0.226647,0.258349,0.293373,0.336785,0.417112,0.494816,0.489823,0.495476,0.486623,0.481599,0.490049,0.503898,0.493614,0.516219,0.522488,0.544944,0.561336,0.590218,0.626216,0.661461,0.716293,0.772072,0.846689,0.939512,1.068287,1.239502,1.460086,1.425325,1.399724,1.389394,1.377455,1.369815,1.381723,1.393322,1.405810,1.443448,1.473889,1.519431,1.569248,1.640144,1.678071,1.531913,1.434031,1.353549,1.276382,1.213425,1.164380,1.125404,1.083582,1.061874,1.040285,1.027945,1.028969,1.017756,-0.111383,-0.382937,-2.844296,0.150000,0.000000,-0.296183,-0.626026,3.098821
48.600,1.028310,0.909134,0.643143,0.469580,0.373318,0.329886,0.270035,0.234889,0.211578,0.202603,0.180802,inf,inf,inf,inf,inf,0.132967,0.131840,0.124832,0.123414,0.123795,0.125416,0.121924,0.120723,0.132471,0.127122,0.125735,0.136171,0.134527,0.139184,0.147230,0.146950,0.155179,0.189279,0.191033,0.193790,0.226088,0.254673,0.294220,0.340081,0.418022,0.491178,0.492768,0.484888,0.485785,0.489909,0.484418,0.489965,0.492384,0.504058,0.530008,0.538976,0.556053,0.584490,0.630240,0.658132,0.703295,0.757480,0.839895,0.934718,1.028931,1.270974,1.456278,1.423853,1.401146,1.387053,1.381602,1.376504,1.380746,1.402342,1.414932,1.437278,1.478894,1.518440,1.572729,1.642399,1.685497,1.546242,1.441361,1.357083,1.263476,1.216166,1.163858,1.128728,1.089700,1.065459,1.042800,1.036718,1.024402,1.022909,-0.114355,-0.383847,-2.844296,0.150000,0.000000,-0.299181,-0.625898,3.098821
48.620,1.017910,0.916127,0.640220,0.462897,0.376810,0.314343,0.277400,0.235338,0.212602,0.190715,0.178414,inf,inf,inf,inf,0.135454,0.136600,0.129958,inf,inf,0.129068,inf,0.121519,0.125789,0.131755,inf,0.129303,0.135414,0.131125,0.152252,0.149145,0.148403,0.150485,0.179074,0.181379,0.199438,0.223648,0.254940,0.294326,0.335451,0.430964,0.494670,0.483224,0.482339,0.476882,0.473369,0.481517,0.487014,0.495267,0.504151,0.518375,0.540192,0.553146,0.585170,0.614539,0.650744,0.714012,0.746901,0.830277,0.936622,1.045330,1.264892,1.446344,1.418600,1.395711,1.392771,1.370318,1.374920,1.384635,1.402218,1.402433,1.440477,1.478346,1.514627,1.585506,1.644008,1.655374,1.545534,1.435155,1.350397,1.275628,1.217187,1.170222,1.131764,1.087946,1.077319,1.052446,1.033488,1.027524,1.020388,-0.117129,-0.384697,-2.844296,0.150000,0.000000,-0.302178,-0.625770,3.098821
48.640,1.012304,0.899945,0.645018,0.467838,0.384814,0.317074,0.272785,0.233783,0.214443,0.185933,0.190096,inf,inf,inf,inf,0.142439,0.131612,0.128019,0.121208,0.132338,0.128536,0.128843,0.123424,0.122503,inf,inf,0.128608,0.131815,0.144721,0.137161,0.149789,0.151777,0.154285,0.170649,0.182408,0.206531,0.232443,0.258082,0.295218,0.341816,0.434291,0.484933,0.483349,0.478688,0.473922,0.462165,0.466289,0.483198,0.495343,0.507155,0.517538,0.534445,0.548706,0.583589,0.601427,0.657980,0.693034,0.760281,0.828033,0.924607,1.046485,1.251020,1.439257,1.419635,1.409917,1.391983,1.384515,1.377491,1.381367,1.382132,1.402851,1.439449,1.473988,1.527686,1.570844,1.644050,1.697081,1.554623,1.446115,1.353781,1.283295,1.229312,1.176884,1.135638,1.097165,1.069915,1.048905,1.039435,1.029886,1.023423,-0.120101,-0.385608,-2.844296,0.150000,0.000000,-0.305175,-0.625642,3.098821
48.660,1.024105,0.914769,0.607653,0.479219,0.383350,0.328720,0.269183,0.238112,0.212549,0.189655,0.172415,inf,inf,inf,inf,0.144597,0.140310,0.131267,0.124804,0.128277,0.121048,0.126814,0.126973,0.126393,0.121890,0.126115,0.127250,0.129661,0.135032,0.149805,0.145869,0.151595,0.162924,0.168107,0.186504,0.205913,0.224287,0.253003,0.286623,0.352507,0.421814,0.482147,0.475009,0.470144,0.477295,0.467965,0.478022,0.487850,0.492847,0.502246,0.511470,0.527192,0.548977,0.573825,0.601089,0.636899,0.702326,0.745503,0.833057,0.913837,1.039765,1.216154,1.435581,1.422964,1.405592,1.384233,1.382228,1.379915,1.384722,1.390979,1.412469,1.437821,1.472042,1.518092,1.582471,1.640117,1.705341,1.565500,1.445235,1.361660,1.287362,1.224367,1.171678,1.131388,1.110752,1.077366,1.052227,1.037412,1.027458,1.032393,-0.122876,-0.386458,-2.844296,0.150000,0.000000,-0.308173,-0.625513,3.098821
48.680,1.040900,0.908050,0.648420,0.471159,0.386794,0.311688,0.263259,0.236274,0.211882,0.199805,0.175131,inf,inf,inf,0.142858,0.138122,0.129728,0.129584,0.123495,0.121840,0.123106,0.121705,0.124487,inf,0.120006,0.131030,0.127912,0.132017,0.139821,0.148198,0.155020,0.146660,0.161207,0.169874,0.189037,0.216612,0.233108,0.263655,0.291998,0.343108,0.437895,0.486292,0.465532,0.466359,0.467552,0.478758,0.466543,0.479850,0.479511,0.501960,0.510716,0.517615,0.541198,0.569427,0.611464,0.635317,0.672326,0.727847,0.820170,0.908751,1.001279,1.235400,1.427776,1.421639,1.398527,1.386035,1.376002,1.378040,1.368458,1.388836,1.417785,1.438472,1.474123,1.522216,1.581292,1.648965,1.678099,1.570328,1.440583,1.370208,1.300469,1.236673,1.188807,1.138998,1.104181,1.078966,1.062573,1.034007,1.029586,1.029044,-0.125748,-0.387340,-2.843001,0.150000,0.000000,-0.311170,-0.625385,3.098821
48.700,1.035716,0.917673,0.649038,0.467947,0.379921,0.338916,0.267724,0.237621,0.213321,0.200126,0.178202,inf,inf,inf,0.141137,0.138423,0.136521,0.130665,0.132858,0.130706,0.128269,0.124795,0.125039,0.126343,0.129899,0.127332,0.131314,0.129061,0.136361,0.145915,0.140970,0.158917,0.160962,0.175247,0.187221,0.206582,0.225732,0.258159,0.291452,0.345306,0.433355,0.481173,0.478424,0.469309,0.463769,0.467150,0.473597,0.476869,0.487793,0.492840,0.514480,0.518437,0.539268,0.566829,0.606561,0.634118,0.672236,0.737425,0.818617,0.903735,1.025537,1.228403,1.422908,1.430736,1.407500,1.390939,1.378835,1.378336,1.384159,1.398470,1.413708,1.441350,1.470410,1.518857,1.578717,1.634443,1.693936,1.574469,1.449501,1.369935,1.293973,1.232540,1.186393,1.140980,1.109234,1.077054,1.063607,1.052969,1.038911,1.030849,-0.128621,-0.388222,-2.844296,0.150000,0.000000,-0.314167,-0.625257,3.098821
48.720,1.040437,0.905116,0.643147,0.472755,0.390703,0.333015,0.267329,0.234936,0.209842,0.195206,0.172997,inf,inf,inf,0.144425,0.138790,0.136924,0.135330,0.124659,0.129759,0.122663,0.122036,0.120040,inf,inf,0.127658,0.133666,0.139108,0.133564,0.147860,0.147455,0.148144,0.165270,0.188067,0.183542,0.205776,0.223319,0.265625,0.288869,0.345091,0.438880,0.467641,0.466744,0.462263,0.468231,0.466290,0.459323,0.468251,0.475404,0.498752,0.504973,0.514393,0.534789,0.559468,0.598749,0.624594,0.674973,0.733568,0.815698,0.899037,0.988431,1.184711,1.419627,1.422026,1.406294,1.384573,1.376681,1.373079,1.372255,1.386719,1.413887,1.443435,1.480668,1.515776,1.580369,1.640787,1.689486,1.582321,1.465203,1.372262,1.296706,1.233407,1.196627,1.142564,1.111817,1.083874,1.056180,1.047357,1.037518,1.041714,-0.131493,-0.389104,-2.843001,0.150000,0.000000,-0.317164,-0.625128,3.098821
48.740,1.036720,0.910240,0.652635,0.477514,0.378212,0.317720,0.277649,0.240703,0.216843,0.198772,0.186181,inf,inf,inf,0.139285,0.139554,0.134969,0.128519,0.127387,0.125946,0.127358,0.126613,inf,0.125141,0.125906,0.138647,0.125695,0.129830,0.121858,0.159403,0.143133,0.148409,0.167876,0.174238,0.184261,0.206688,0.226405,0.258473,0.293459,0.342147,0.434060,0.469098,0.456652,0.463253,0.459035,0.456139,0.463002,0.472745,0.475089,0.483984,0.493158,0.517841,0.533726,0.566900,0.593967,0.632644,0.682648,0.719679,0.801053,0.887564,0.982705,1.213344,1.363942,1.424486,1.402216,1.389512,1.380955,1.370680,1.383361,1.393957,1.424615,1.435450,1.470630,1.503403,1.591620,1.636159,1.692967,1.572987,1.470011,1.376766,1.301163,1.239885,1.193105,1.148921,1.111737,1.083839,1.063790,1.043334,1.044891,1.038098,-0.134366,-0.389986,-2.844296,0.150000,0.000000,-0.320162,-0.625000,3.098821
48.760,1.048092,0.927842,0.645329,0.463139,0.384470,0.336806,0.273883,0.241799,0.213406,0.188692,0.180020,inf,inf,0.137639,0.146749,0.136392,0.136636,0.127637,0.129043,0.133001,0.125231,inf,0.124678,0.121350,0.126222,0.123142,0.133289,0.133283,0.131749,0.142698,0.149070,0.166929,0.158716,0.172784,0.185584,0.201648,0.214586,0.257849,0.293397,0.344630,0.422084,0.465074,0.464742,0.453291,0.453651,0.461938,0.473216,0.464549,0.472802,0.485683,0.501819,0.513670,0.530888,0.555774,0.584126,0.622600,0.671075,0.720675,0.787220,0.888831,0.973895,1.171051,1.352257,1.425879,1.409010,1.386927,1.371987,1.377204,1.378392,1.394523,1.408181,1.442522,1.473809,1.513013,1.573898,1.641495,1.723765,1.585516,1.473539,1.379631,1.299657,1.231351,1.195637,1.153167,1.117054,1.090961,1.065922,1.057234,1.040949,1.038705,-0.137238,-0.390868,-2.843001,0.150000,0.000000,-0.323159,-0.624872,3.098821
