timestamp,range_0,range_16,range_32,range_48,range_64,range_80,range_96,range_112,range_128,range_144,range_160,range_176,range_192,range_208,range_224,range_240,range_256,range_272,range_288,range_304,range_320,range_336,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
50.760,0.222316,0.172159,0.159909,inf,0.140410,0.170025,0.205614,0.292799,0.260851,0.265789,0.261017,0.318837,0.411217,0.658537,1.364484,1.362055,1.487844,1.813900,1.475828,1.302072,1.243923,0.546680,0.287751,-0.329574,-0.416323,2.739454,0.000000,-1.000000,-0.515224,-0.587235,2.467666
50.780,0.218096,0.169292,0.153258,inf,0.146802,0.168144,0.212743,0.290021,0.264480,0.264441,0.276386,0.315069,0.430485,0.685968,1.364400,1.365957,1.504166,1.846147,1.476363,1.287948,1.236130,0.516257,0.269224,-0.329479,-0.416364,2.720025,0.000000,-1.000000,-0.515222,-0.587234,2.449671
50.800,0.208985,0.172239,0.129772,inf,0.152999,0.168489,0.211760,0.291815,0.253218,0.258145,0.277077,0.324082,0.441985,0.732228,1.343363,1.380815,1.518215,1.808242,1.440024,1.278980,1.238767,0.483336,0.263978,-0.329479,-0.416364,2.699301,0.000000,-1.000000,-0.515219,-0.587233,2.431676
50.820,0.194968,0.173422,0.150447,inf,0.157360,0.170070,0.217716,0.287507,0.268364,0.270689,0.285312,0.319869,0.446002,0.747284,1.350748,1.375269,1.538792,1.781772,1.432216,1.268386,1.242853,0.454198,0.258330,-0.329572,-0.416319,2.679872,0.000000,-1.000000,-0.515217,-0.587232,2.413682
50.840,0.197148,0.161764,0.144598,inf,0.150742,0.167556,0.221515,0.272465,0.264959,0.265177,0.277871,0.319429,0.446541,0.782895,1.348366,1.380388,1.563004,1.725259,1.415421,1.266966,1.254012,0.433851,0.255735,-0.329572,-0.416319,2.659148,0.000000,-1.000000,-0.515215,-0.587231,2.395688
50.860,0.203638,0.163041,0.150919,inf,0.146758,0.171364,0.223739,0.272848,0.261280,0.250391,0.272507,0.334951,0.465739,0.847811,1.343379,1.380909,1.578844,1.706357,1.399153,1.261878,1.256532,0.407589,0.232971,-0.329481,-0.416368,2.639720,0.000000,-1.000000,-0.515213,-0.587230,2.377695
50.880,0.197862,0.162375,0.146126,inf,0.165074,0.165669,0.227373,0.276072,0.258630,0.259516,0.275687,0.342557,0.475842,0.892478,1.364691,1.408299,1.595887,1.674660,1.406476,1.263811,1.257347,0.383484,0.233328,-0.329481,-0.416368,2.618996,0.000000,-1.000000,-0.515211,-0.587230,2.359702
50.900,0.191374,0.159828,0.136396,inf,0.152177,0.172134,0.234109,0.270318,0.256152,0.258963,0.282174,0.342115,0.480017,0.931162,1.335494,1.421009,1.593338,1.653227,1.377923,1.254456,1.239271,0.361919,0.237474,-0.329570,-0.416316,2.599567,0.000000,-1.000000,-0.515209,-0.587229,2.341710
50.920,0.186060,0.162511,0.149744,inf,0.143632,0.170597,0.232108,0.268603,0.257537,0.268770,0.285279,0.345431,0.510467,1.018220,1.358324,1.428730,1.623684,1.613905,1.379132,1.253167,1.079395,0.365661,0.227051,-0.329570,-0.416316,2.578843,0.000000,-1.000000,-0.515207,-0.587228,2.323719
50.940,0.189877,0.154672,inf,inf,0.152898,0.185559,0.233187,0.272934,0.253459,0.263135,0.289643,0.355290,0.509004,1.062803,1.353559,1.414871,1.639200,1.601416,1.356306,1.250579,0.955233,0.339336,0.217366,-0.329483,-0.416372,2.559414,0.000000,-1.000000,-0.515205,-0.587227,2.305727
50.960,0.188227,0.152198,inf,inf,0.162730,0.188013,0.245826,0.265725,0.250426,0.273466,0.293482,0.357431,0.538381,1.142851,1.354088,1.423295,1.660469,1.589615,1.360334,1.251076,0.827293,0.325212,0.210619,-0.329569,-0.416314,2.539985,0.000000,-1.000000,-0.515203,-0.587226,2.287737
50.980,0.170907,0.153374,inf,inf,0.159182,0.185616,0.262868,0.271972,0.259327,0.268427,0.310378,0.365780,0.553665,1.280821,1.347132,1.428755,1.692296,1.573035,1.338295,1.241451,0.768290,0.314712,0.202850,-0.329569,-0.416314,2.519261,0.000000,-1.000000,-0.515201,-0.587225,2.269746
51.000,0.175411,0.152431,inf,inf,0.159197,0.192959,0.256559,0.268331,0.248047,0.267322,0.303481,0.374854,0.576961,1.380890,1.345469,1.442635,1.718134,1.546190,1.333661,1.236274,0.668235,0.307973,0.210654,-0.329485,-0.416375,2.499833,0.000000,-1.000000,-0.515199,-0.587225,2.251756
51.020,0.171339,0.149000,inf,inf,0.158925,0.186862,0.270825,0.261243,0.250051,0.264135,0.285133,0.373157,0.591079,1.390825,1.380742,1.453226,1.723358,1.515635,1.321364,1.243758,0.634417,0.287726,0.195766,-0.329485,-0.416375,2.479109,0.000000,-1.000000,-0.515197,-0.587224,2.233766
51.040,0.174892,0.143721,inf,inf,0.156327,0.190743,0.274822,0.257360,0.244733,0.264412,0.296986,0.395575,0.612691,1.385716,1.354812,1.461854,1.750850,1.495989,1.311134,1.246874,0.575186,0.284331,0.195377,-0.329566,-0.416311,2.459680,0.000000,-1.000000,-0.515195,-0.587223,2.215777
51.060,0.171772,0.145113,inf,inf,0.153940,0.188010,0.289624,0.258874,0.249722,0.268977,0.307748,0.401998,0.636652,1.361793,1.385934,1.497687,1.780740,1.488146,1.313219,1.247422,0.542274,0.271844,0.190467,-0.329566,-0.416311,2.438956,0.000000,-1.000000,-0.515193,-0.587223,2.197788
51.080,0.156647,0.148677,inf,inf,0.158716,0.198197,0.279840,0.253430,0.242000,0.265098,0.310609,0.406823,0.675750,1.386315,1.373668,1.482968,1.806264,1.469453,1.297902,1.240255,0.504009,0.254034,0.195170,-0.329488,-0.416378,2.419527,0.000000,-1.000000,-0.515192,-0.587222,2.179799
51.100,0.159017,0.141985,inf,inf,0.156684,0.196371,0.283457,0.255643,0.249961,0.269967,0.317549,0.413835,0.694143,1.368669,1.381930,1.506749,1.841091,1.454034,1.308598,1.245867,0.477236,0.256775,0.190130,-0.329565,-0.416309,2.400098,0.000000,-1.000000,-0.515190,-0.587221,2.161811
51.120,0.162671,0.143667,inf,inf,0.166823,0.206942,0.274727,0.254755,0.250752,0.270197,0.321775,0.413082,0.727614,1.363183,1.381217,1.518555,1.817464,1.439372,1.300035,1.253913,0.444936,0.242753,0.175554,-0.329565,-0.416309,2.379374,0.000000,-1.000000,-0.515188,-0.587221,2.143822
51.140,0.159794,0.148179,inf,inf,0.168441,0.206135,0.263175,0.243114,0.243852,0.260858,0.323394,0.424970,0.775013,1.361312,1.384625,1.532617,1.786581,1.417000,1.284725,1.241244,0.420012,0.231103,0.183915,-0.329491,-0.416381,2.359946,0.000000,-1.000000,-0.515186,-0.587220,2.125834
51.160,0.155123,0.142850,inf,inf,0.171023,0.212993,0.273914,0.258371,0.248992,0.271070,0.328490,0.445421,0.813041,1.362045,1.396417,1.577810,1.746398,1.406634,1.286845,1.247452,0.403655,0.232277,0.178406,-0.329491,-0.416381,2.339222,0.000000,-1.000000,-0.515184,-0.587219,2.107847
51.180,0.152908,0.140711,inf,inf,0.167446,0.217918,0.264217,0.250859,0.255208,0.275252,0.335179,0.443267,0.864486,1.362365,1.393420,1.564214,1.723004,1.398253,1.277438,1.250102,0.372153,0.226510,0.176611,-0.329562,-0.416306,2.319793,0.000000,-1.000000,-0.515182,-0.587219,2.089859
51.200,0.147318,0.143850,inf,inf,0.173493,0.215691,0.267795,0.244114,0.251411,0.277459,0.333210,0.462866,0.918653,1.369162,1.425105,1.582613,1.683447,1.389920,1.281907,1.253605,0.360514,0.222735,0.173924,-0.329562,-0.416306,2.299069,0.000000,-1.000000,-0.515180,-0.587218,2.071872
51.220,0.145813,0.137431,inf,inf,0.170054,0.226259,0.261389,0.247168,0.248334,0.278626,0.342769,0.483801,0.977207,1.372426,1.404478,1.624467,1.670936,1.373503,1.272152,1.124868,0.348218,0.223582,0.172701,-0.329494,-0.416384,2.279640,0.000000,-1.000000,-0.515178,-0.587218,2.053885
51.240,0.157347,0.136163,inf,inf,0.169293,0.223600,0.257904,0.246571,0.256970,0.279481,0.344072,0.493664,1.040905,1.364696,1.407033,1.617529,1.644033,1.364414,1.269147,0.984578,0.333218,0.214348,0.157871,-0.329494,-0.416384,2.258916,0.000000,-1.000000,-0.515176,-0.587217,2.035898
51.260,0.149613,0.132532,inf,inf,0.167420,0.231540,0.259619,0.256060,0.243980,0.288223,0.353383,0.488374,1.134057,1.376124,1.437412,1.635623,1.618595,1.358740,1.259564,0.825115,0.310561,0.210828,0.163911,-0.329559,-0.416304,2.239487,0.000000,-1.000000,-0.515175,-0.587216,2.017912
51.280,0.152181,0.130199,inf,inf,0.179181,0.236118,0.266189,0.233029,0.250570,0.290307,0.350141,0.506552,1.226678,1.376874,1.438252,1.685061,1.590249,1.353543,1.265157,0.782699,0.319460,0.195367,0.154499,-0.329495,-0.416385,2.220059,0.000000,-1.000000,-0.515173,-0.587216,1.999925
51.300,0.140607,0.136362,inf,inf,0.180648,0.246377,0.259885,0.247439,0.258428,0.294152,0.369201,0.546101,1.309107,1.381013,1.464642,1.678098,1.579527,1.336784,1.259532,0.714614,0.292142,0.191570,0.153327,-0.329495,-0.416385,2.199335,0.000000,-1.000000,-0.515171,-0.587216,1.981939
51.320,0.155574,0.137969,inf,inf,0.186223,0.248232,0.253161,0.243675,0.249350,0.297603,0.366934,0.541489,1.382672,1.380369,1.467981,1.730948,1.547969,1.333439,1.257528,0.619902,0.281354,0.196063,0.155887,-0.329555,-0.416301,2.179906,0.000000,-1.000000,-0.515169,-0.587215,1.963953
51.340,0.147321,0.145315,inf,inf,0.187387,0.258750,0.256338,0.243601,0.253280,0.293371,0.382487,0.562781,1.372397,1.374506,1.500877,1.755148,1.533024,1.321401,1.249826,0.594373,0.268604,0.197912,0.152224,-0.329555,-0.416301,2.159182,0.000000,-1.000000,-0.515167,-0.587215,1.945967
51.360,0.134619,0.135166,inf,inf,0.184385,0.269486,0.251416,0.233425,0.258318,0.294165,0.388165,0.583737,1.377051,1.373635,1.488837,1.780887,1.517838,1.313257,1.248257,0.535913,0.261961,0.191054,0.152293,-0.329499,-0.416388,2.139753,0.000000,-1.000000,-0.515165,-0.587214,1.927982
51.380,0.133108,0.137376,inf,inf,0.188698,0.274871,0.255722,0.233218,0.261269,0.292845,0.398639,0.628801,1.373197,1.377616,1.502672,1.781349,1.494775,1.317463,1.252386,0.491327,0.256972,0.181826,0.152043,-0.329499,-0.416388,2.119029,0.150000,0.000000,-0.515163,-0.587214,1.909997
51.400,0.141596,0.139062,inf,inf,0.185439,0.276064,0.245304,0.238978,0.264536,0.307469,0.393530,0.601452,1.376688,1.391308,1.507983,1.816132,1.496825,1.304980,1.262504,0.514811,0.257740,0.186001,0.158164,-0.331119,-0.413735,2.119029,0.150000,0.000000,-0.516128,-0.584968,1.908522
51.420,0.143445,0.137644,0.131988,inf,0.202567,0.284713,0.255754,0.247055,0.250200,0.287369,0.390416,0.598942,1.367802,1.381964,1.510188,1.806665,1.492658,1.307788,1.265109,0.510462,0.255899,0.183297,0.156564,-0.332631,-0.411259,2.119029,0.150000,0.000000,-0.517123,-0.582134,1.908524
51.440,0.149985,0.133719,0.145848,0.164937,0.211785,0.274183,0.249912,0.242060,0.261285,0.293996,0.393048,0.623502,1.370997,1.379637,1.494754,1.803383,1.491814,1.313003,1.254271,0.539008,0.279607,0.194418,0.163306,-0.334199,-0.408695,2.120324,0.150000,0.000000,-0.518119,-0.579300,1.908537
51.460,0.159713,0.143864,0.153505,0.159571,0.207721,0.267419,0.281945,0.246063,0.246043,0.298485,0.386989,0.593395,1.352665,1.369851,1.493953,1.765086,1.496077,1.315458,1.257236,0.556067,0.274090,0.201352,0.161402,-0.335767,-0.406131,2.119029,0.150000,0.000000,-0.519114,-0.576467,1.908546
51.480,0.159202,0.158064,0.151916,0.173611,0.212701,0.272301,0.248050,0.238005,0.250109,0.293574,0.390086,0.595255,1.352520,1.368563,1.511961,1.794105,1.501475,1.312677,1.254221,0.561868,0.276825,0.209024,0.163865,-0.337334,-0.403568,2.120324,0.150000,0.000000,-0.520110,-0.573635,1.908553
51.500,0.158096,0.158598,0.150322,0.170565,0.212392,0.274488,0.243881,0.238310,0.254571,0.290765,0.385959,0.594274,1.354821,1.362688,1.498934,1.755960,1.513190,1.316115,1.269419,0.553527,0.286387,0.204980,0.170935,-0.338902,-0.401004,2.119029,0.150000,0.000000,-0.521105,-0.570802,1.908558
51.520,0.161144,0.147335,0.146248,0.185835,0.220568,0.266030,0.247137,0.234066,0.250794,0.287750,0.379068,0.592071,1.354074,1.360313,1.482404,1.786785,1.499195,1.324596,1.262643,0.567950,0.302261,0.208629,0.171573,-0.340470,-0.398441,2.120324,0.150000,0.000000,-0.522100,-0.567971,1.908561
51.540,0.176078,0.156955,0.170648,0.181675,0.220277,0.273841,0.237658,0.242899,0.250435,0.284836,0.380780,0.585774,1.349683,1.364591,1.476920,1.746575,1.508779,1.320935,1.263382,0.594113,0.295380,0.210628,0.177573,-0.342038,-0.395877,2.119029,0.150000,0.000000,-0.523095,-0.565139,1.908563
51.560,0.160609,0.157278,0.164205,0.174722,0.236360,0.276249,0.242941,0.232169,0.240826,0.285713,0.386814,0.585426,1.351699,1.354666,1.488069,1.775774,1.500052,1.322951,1.267352,0.579300,0.299021,0.204036,0.182318,-0.343606,-0.393314,2.120324,0.150000,0.000000,-0.524090,-0.562308,1.908564
51.580,0.171813,0.161287,0.188063,0.179259,0.226884,0.266626,0.243301,0.227223,0.254604,0.285573,0.388339,0.580417,1.361262,1.359122,1.480883,1.774166,1.515554,1.318911,1.256809,0.621949,0.310062,0.223668,0.185393,-0.345173,-0.390750,2.119029,0.150000,0.000000,-0.525084,-0.559477,1.908565
51.600,0.178198,0.164603,0.179798,0.192760,0.238202,0.270089,0.237953,0.232621,0.235589,0.285186,0.373323,0.604037,1.343710,1.359654,1.469987,1.776502,1.510493,1.315930,1.276353,0.611296,0.323397,0.227819,0.187122,-0.346741,-0.388186,2.120324,0.150000,0.000000,-0.526079,-0.556646,1.908566
51.620,0.179789,0.162902,0.160186,0.194806,0.241298,0.268242,0.234942,0.242205,0.244705,0.289519,0.374124,0.596885,1.345807,1.341143,1.480051,1.775029,1.508160,1.318021,1.273899,0.615028,0.322151,0.220445,0.187146,-0.348309,-0.385623,2.119029,0.150000,0.000000,-0.527073,-0.553815,1.908567
51.640,0.164723,0.174315,0.177867,0.186041,0.245804,0.269893,0.237508,0.230640,0.239676,0.293639,0.372486,0.568514,1.333507,1.348182,1.479749,1.735906,1.515589,1.324295,1.268283,0.627265,0.332595,0.231096,0.189715,-0.349877,-0.383059,2.120324,0.150000,0.000000,-0.528068,-0.550984,1.908567
51.660,0.172428,0.175329,0.180557,0.199338,0.251030,0.260989,0.254143,0.231817,0.234776,0.280156,0.368506,0.597793,1.335831,1.339523,1.458309,1.735049,1.505792,1.326811,1.272647,0.634595,0.350767,0.240709,0.196229,-0.351445,-0.380496,2.119029,0.150000,0.000000,-0.529062,-0.548153,1.908568
51.680,0.191087,0.175916,0.182625,0.196601,0.252979,0.261145,0.243063,0.229720,0.239011,0.287211,0.372748,0.567707,1.332146,1.338892,1.465196,1.757396,1.516909,1.326585,1.276069,0.663598,0.330268,0.243900,0.191913,-0.352957,-0.378020,2.119029,0.150000,0.000000,-0.530057,-0.545323,1.908569
51.700,0.189136,0.178212,0.190125,0.213438,0.251847,0.266608,0.233831,0.237052,0.241106,0.283392,0.360695,0.593929,1.330468,1.342106,1.455794,1.721606,1.505293,1.332638,1.267055,0.693197,0.343903,0.243788,0.201461,-0.354577,-0.375366,2.119029,0.150000,0.000000,-0.531051,-0.542492,1.908569
51.720,0.196165,0.181627,0.197259,0.212225,0.262292,0.263268,0.231825,0.226638,0.229265,0.277866,0.363620,0.588649,1.326634,1.342391,1.451280,1.753940,1.517624,1.322137,1.282346,0.673198,0.356044,0.251012,0.206285,-0.356089,-0.372890,2.119029,0.150000,0.000000,-0.532045,-0.539662,1.908569
51.740,0.194761,0.187236,0.198102,0.207358,0.270774,0.257894,0.232328,0.231325,0.240764,0.283493,0.361923,0.557732,1.322671,1.334657,1.454174,1.709848,1.514793,1.316957,1.271499,0.689526,0.360616,0.247302,0.207631,-0.357657,-0.370327,2.120324,0.150000,0.000000,-0.533040,-0.536831,1.908569
51.760,0.194827,0.189366,0.193220,0.210535,0.272218,0.263889,0.231112,0.231738,0.235922,0.274008,0.363196,0.582984,1.319590,1.327221,1.445663,1.751192,1.517768,1.325098,1.280167,0.710498,0.361110,0.253780,0.214291,-0.359225,-0.367763,2.119029,0.150000,0.000000,-0.534034,-0.534000,1.908570
51.780,0.205199,0.195037,0.206910,0.224566,0.271282,0.257176,0.232754,0.228380,0.245921,0.267032,0.364456,0.553687,1.329791,1.330002,1.445196,1.737298,1.518556,1.324270,1.272446,0.717665,0.362174,0.254956,0.210999,-0.360792,-0.365200,2.120324,0.150000,0.000000,-0.535028,-0.531170,1.908570
51.800,0.209934,0.189088,0.201456,0.227816,0.279223,0.260698,0.227747,0.237293,0.232269,0.274779,0.359154,0.558243,1.316291,1.322581,1.454074,1.702775,1.517804,1.326426,1.278068,0.738623,0.377675,0.262575,0.205851,-0.362360,-0.362636,2.119029,0.150000,0.000000,-0.536022,-0.528339,1.908570
51.820,0.209736,0.195891,0.199549,0.223217,0.279884,0.256644,0.230820,0.226119,0.231753,0.272639,0.359091,0.547635,1.315528,1.320133,1.429199,1.732089,1.525942,1.334034,1.272515,0.718393,0.373673,0.271683,0.220278,-0.363928,-0.360072,2.120324,0.150000,0.000000,-0.537017,-0.525509,1.908570
51.840,0.213432,0.198350,0.207811,0.234882,0.283389,0.251639,0.224490,0.214680,0.234947,0.285937,0.353432,0.545125,1.315045,1.314573,1.430763,1.726931,1.527416,1.335613,1.271396,0.725501,0.383049,0.268435,0.219364,-0.365496,-0.357509,2.119029,0.150000,0.000000,-0.538011,-0.522678,1.908570
51.860,0.210409,0.201509,0.202459,0.237858,0.286081,0.249494,0.226014,0.215426,0.227304,0.271447,0.353242,0.569084,1.305874,1.321106,1.429986,1.724768,1.516612,1.329209,1.281446,0.764426,0.391204,0.268698,0.232972,-0.367064,-0.354945,2.120324,0.150000,0.000000,-0.539005,-0.519848,1.908570
51.880,0.211802,0.198522,0.199306,0.228505,0.295212,0.253536,0.222157,0.220871,0.245146,0.277351,0.340373,0.547021,1.304833,1.317452,1.432929,1.720526,1.516326,1.325104,1.275966,0.765583,0.396482,0.280874,0.218928,-0.368631,-0.352382,2.119029,0.150000,0.000000,-0.539999,-0.517017,1.908570
51.900,0.221798,0.208574,0.210347,0.239861,0.302578,0.250480,0.223265,0.223421,0.234424,0.265460,0.360449,0.563877,1.306877,1.310615,1.408854,1.709783,1.519059,1.330750,1.290136,0.784090,0.397062,0.283814,0.234071,-0.370199,-0.349818,2.120324,0.000000,-1.000000,-0.540993,-0.514187,1.908570
51.920,0.226970,0.206087,0.205183,0.241244,0.308420,0.243257,0.219730,0.221162,0.231110,0.273113,0.363665,0.560413,1.292582,1.310707,1.421322,1.742701,1.518911,1.320311,1.287835,0.722360,0.393641,0.280525,0.225805,-0.370199,-0.349818,2.099600,0.000000,-1.000000,-0.541055,-0.513685,1.892752
51.940,0.216404,0.211911,0.215796,0.248094,0.296142,0.236778,0.225281,0.230297,0.234407,0.268350,0.365522,0.582219,1.287032,1.318321,1.460431,1.738194,1.489477,1.318493,1.278483,0.672959,0.372411,0.273760,0.225341,-0.370199,-0.349818,2.078876,0.000000,-1.000000,-0.541031,-0.513597,1.873670
51.960,0.207876,0.198311,0.214673,0.250462,0.286476,0.244823,0.223024,0.216148,0.234899,0.282464,0.375671,0.637798,1.295916,1.324546,1.471997,1.768690,1.475706,1.318323,1.289137,0.666452,0.354141,0.270386,0.230063,-0.370150,-0.349909,2.059448,0.000000,-1.000000,-0.541029,-0.513600,1.855682
51.980,0.218839,0.207713,0.207192,0.240853,0.278399,0.237510,0.225839,0.217234,0.224560,0.275174,0.386298,0.673361,1.291185,1.328755,1.486382,1.807089,1.476020,1.315211,1.284111,0.610519,0.363597,0.261327,0.229286,-0.370197,-0.349817,2.040019,0.000000,-1.000000,-0.541027,-0.513603,1.837693
52.000,0.216338,0.210825,0.223497,0.251165,0.275444,0.234617,0.217286,0.219026,0.236062,0.287153,0.396807,0.708393,1.291996,1.343073,1.486599,1.770974,1.451927,1.305439,1.280689,0.598052,0.339430,0.256089,0.219355,-0.370197,-0.349817,2.019295,0.000000,-1.000000,-0.541025,-0.513605,1.819702
52.020,0.215440,0.205197,0.227465,0.250755,0.281757,0.234108,0.212634,0.218574,0.238968,0.286115,0.401664,0.750733,1.292342,1.343722,1.514352,1.751726,1.446962,1.304553,1.295670,0.553733,0.338286,0.257420,0.223565,-0.370153,-0.349911,1.999866,0.000000,-1.000000,-0.541023,-0.513606,1.801710
52.040,0.217310,0.204726,0.224674,0.258647,0.276421,0.231395,0.202039,0.216294,0.245426,0.290098,0.418896,0.800281,1.294653,1.351791,1.527625,1.719877,1.425547,1.295336,1.288349,0.544271,0.319103,0.251016,0.215275,-0.370196,-0.349816,1.980437,0.000000,-1.000000,-0.541021,-0.513607,1.783719
52.060,0.208762,0.205055,0.213125,0.267538,0.269652,0.224078,0.215111,0.214934,0.241694,0.293298,0.430536,0.792753,1.287776,1.351521,1.537926,1.705496,1.416337,1.297952,1.302459,0.505698,0.326591,0.256883,0.225567,-0.370196,-0.349816,1.959713,0.150000,0.000000,-0.541018,-0.513608,1.765728
52.080,0.222237,0.205752,0.223537,0.256952,0.259036,0.230100,0.222113,0.216000,0.234154,0.291535,0.431449,0.814314,1.292052,1.351499,1.558345,1.686552,1.408359,1.298524,1.294428,0.515069,0.328358,0.252498,0.221829,-0.371296,-0.347132,1.959713,0.150000,0.000000,-0.541501,-0.511284,1.758592
52.100,0.220354,0.208302,0.221719,0.265963,0.259934,0.226894,0.213755,0.217523,0.246538,0.292271,0.434998,0.814223,1.288853,1.358941,1.544153,1.679478,1.413967,1.294297,1.304709,0.507959,0.331542,0.256764,0.222652,-0.372474,-0.344255,1.959713,0.150000,0.000000,-0.542060,-0.508334,1.758595
52.120,0.215817,0.214647,0.226851,0.270850,0.265221,0.232266,0.214352,0.224798,0.247615,0.285900,0.429818,0.816197,1.283346,1.352042,1.534260,1.691586,1.417871,1.302511,1.296036,0.512617,0.335490,0.249807,0.229540,-0.373575,-0.341571,1.959713,0.150000,0.000000,-0.542620,-0.505383,1.758602
52.140,0.229922,0.227511,0.233533,0.277735,0.262191,0.221351,0.211005,0.215648,0.238481,0.294693,0.436836,0.809896,1.287218,1.342868,1.539404,1.690588,1.409739,1.313211,1.306033,0.521749,0.346872,0.261969,0.230163,-0.374753,-0.338694,1.959713,0.150000,0.000000,-0.543179,-0.502433,1.758607
52.160,0.227710,0.229239,0.246592,0.283646,0.249258,0.225569,0.215465,0.218544,0.250508,0.289380,0.429084,0.804526,1.285213,1.345781,1.538136,1.693156,1.412530,1.298267,1.297265,0.542727,0.344999,0.260661,0.233302,-0.375853,-0.336009,1.959713,0.150000,0.000000,-0.543739,-0.499484,1.758611
52.180,0.224485,0.227571,0.227531,0.286903,0.263771,0.224643,0.213156,0.217015,0.251612,0.286424,0.423642,0.805675,1.276408,1.338146,1.546589,1.690939,1.419296,1.305918,1.306437,0.544619,0.334448,0.260045,0.233167,-0.377032,-0.333133,1.959713,0.150000,0.000000,-0.544299,-0.496535,1.758614
52.200,0.228441,0.231122,0.244978,0.284007,0.259874,0.220829,0.209896,0.211899,0.234602,0.292784,0.422339,0.804383,1.278323,1.339911,1.519736,1.693626,1.412856,1.300926,1.301529,0.545482,0.364239,0.280997,0.243223,-0.378132,-0.330448,1.959713,0.150000,0.000000,-0.544859,-0.493587,1.758616
